prolific_id,start_time,original_statement,original_label,pass_verification,label_alignment,redundant_content,natural_flow,response_timestamp
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,It's because the polio vaccine actually works. That's why there was no skepticism unlike today. And yeah can confirm fully vaccinated people die from covid. I see it everyday in the hospital I work in but you probably know more than I do.,favoring,0,5,3,4,2024-12-16T06:38:26.977Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,I don't ask people their vaccination status. That's a personal decision. We should all be happy and enjoy the holiday season with all of our friends and family.,neutral,1,4,5,5,2024-12-16T06:39:55.235Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,I just know the government is gonna lock us all down in spite because they can't have their Xmas party,not sarcastic,0,4,4,4,2024-12-16T06:41:02.811Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,"The ambitious goal to fully vaccinate the entire adult population is proving difficult. People are not returning to receive their second dose, and motivating them poses complex challenges.",neutral,1,5,3,4,2024-12-16T06:42:50.018Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,tomorrow I've to wake up early so Zayn's erformance on VMA better be true otherwise u'll regret for playing with my emotions and sleep,positive,0,5,4,5,2024-12-16T06:44:17.053Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,You look fantastic in that new dress.  It shows off your figure.,sarcastic,0,3,3,4,2024-12-16T06:45:22.092Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,Sunday Oliseh reacts to Super Eagles goallessdraw with Tanzania via,neutral,0,5,3,5,2024-12-16T06:46:18.554Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,I just found that Barcelona and Real Madrid are playing on Sunday... I need sleeping pills...,neutral,0,5,3,5,2024-12-16T06:47:18.961Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,One day I'm gonna set an abortion clinic on fire. Anyone wanna join?,against,1,5,4,5,2024-12-16T06:48:39.598Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,"Thank you for your support.  My reaction to the vaccine. is not fun, by a long shot.  Some people are lucky and only have a sore arm.  But other people do have reactions.  We don't know if the booster will truly help us. Getting the shot is risky for some peole.  I wish you luck.",neutral,0,5,3,4,2024-12-16T06:49:53.541Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,I enjoy being at work and can't wait to come in everyday and see all my happy colleagues,sarcastic,1,5,3,5,2024-12-16T06:50:46.287Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,I truly believe that and that's why I'm against Planned Parenthood.,against,1,5,2,5,2024-12-16T06:52:30.637Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,"Um, you know that the last couple of replies have been from someone other than Esprqii? Right?",impolite,0,4,3,5,2024-12-16T06:53:19.989Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,Papa Johns in my area basically gives away their pizza. I can smell the desperation in the store,neutral,0,4,2,5,2024-12-16T06:54:37.025Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,Do  you think that it is safe to go to a large outdoor party where people need to show proof of vaccination  (not booster) or proof of a recent negative COVID test?,favoring,0,5,3,5,2024-12-16T06:55:42.322Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,I love my friends,not sarcastic,1,5,5,5,2024-12-16T06:56:42.445Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,Sadly enough I was thinking the same.,negative,1,5,4,5,2024-12-16T06:57:17.877Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,I will never look at Michelle Obama the same way. My sides will be sore tomorrow... Worth breaking the Internet for!,neutral,0,5,3,5,2024-12-16T06:58:32.184Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,"They started seeling alcohol a while ago, when she called her mafia friend to get help for the speakeasy.",neutral,0,5,3,4,2024-12-16T06:59:48.293Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,"Thank you! Now get rid of all mandates, including vax for state and other workers, and all mask mandates, which are unlawful and violate human rights. And they do nothing to protect anyone from any virus infection.",against,1,5,3,4,2024-12-16T07:00:50.435Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,Could you please block me indefinitely. If you can't then what do I need to do to get blocked indefinitely?,impolite,0,3,3,4,2024-12-16T07:01:53.503Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,Imagine having to pretend you didn't edit your link. The inferiority is dripping off you.,neutral,0,4,3,4,2024-12-16T07:02:45.073Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,"The proper title of this image should be Eszopiclone.svg, since it depicts the S enantiomer. Could you change the title so I can upload an image of the racemic compound instead?",polite,1,5,3,5,2024-12-16T07:03:25.830Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,Holy shit bro,negative,1,5,3,5,2024-12-16T07:04:05.597Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,"Wikipedia is not IMDb, which can easily be used (and is more suited) to providing complete soundtrack listings for pretty much every movie ever made. Would you care to address any of the other points I've brought up?",impolite,0,5,4,5,2024-12-16T07:05:16.461Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,On my bday I'm always so grateful to my bio parents who gave me up for,against,1,5,3,4,2024-12-16T07:05:58.433Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,When is abortion a responsible choice? When a woman chooses it to be,favoring,1,5,4,5,2024-12-16T07:06:51.164Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,I'm not certain that the sun actually bothered rising today. We were encased in mirky twilight all day.,neutral,0,5,3,4,2024-12-16T07:07:12.468Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,I've also heard that intriguing but also kinda scary,negative,0,4,3,5,2024-12-16T07:07:48.273Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,"making us look like punks, disappointing",negative,1,4,3,3,2024-12-16T07:08:46.439Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,"Note them where? On their talk page, or by adding them to the list you created at ArbCom so a clerk can notify them?",impolite,0,5,4,3,2024-12-16T07:09:23.630Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,"thanks for your input, it was such a pleasure interacting with you, now that the overlapping projects assessment are done, we need never interact again. projects opting out of policy, how charming, some projects are more equal than others, can i take a vote on SI project opting out of copyright vios?",polite,0,5,4,5,2024-12-16T07:10:10.045Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,Very nice. How could I doubt you?,polite,1,5,3,5,2024-12-16T07:10:36.674Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,I'm sorry that's what you read because it isn't what I said.,negative,0,4,4,5,2024-12-16T07:11:10.127Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,All the ladies can stay at my place.,positive,1,5,3,5,2024-12-16T07:11:49.346Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,It's so weird how I look ugly in photos but I also look ugly in the mirror,sarcastic,0,4,3,5,2024-12-16T07:12:17.957Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,Drinks last night was a bit messy. May get some more beers tonight. Not sure though.,not sarcastic,1,5,3,5,2024-12-16T07:13:06.406Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,How many jabs do you want us to have? 10? 20?,not sarcastic,0,4,3,5,2024-12-16T07:13:31.972Z
60d0d5e930dc4a90889b2321,2024-12-16T06:15:44.170Z,"I keep forgetting, when it's vaccination location selection time, that I usually sleep on my left side (and arm) a lot more than my right.  Hence this 3am tweet.",favoring,1,5,3,5,2024-12-16T07:14:14.413Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,I truly believe that and that's why I'm against Planned Parenthood.,against,1,4,4,5,2024-12-16T06:41:01.891Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,I enjoy being at work and can't wait to come in everyday and see all my happy colleagues,sarcastic,1,3,4,5,2024-12-16T06:42:04.413Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,It's so weird how I look ugly in photos but I also look ugly in the mirror,sarcastic,0,2,4,5,2024-12-16T06:42:35.361Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,"So hard to book a jab, turn up, be jabbed, wait a bit and then get on with your life.  Why bother?",sarcastic,1,1,2,4,2024-12-16T06:43:34.872Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,Don't threaten me as that is not vandalism. What is wrong with a nude photo of Barack's mom?,impolite,1,4,4,3,2024-12-16T06:44:47.028Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,How many jabs do you want us to have? 10? 20?,not sarcastic,0,1,4,4,2024-12-16T06:45:40.577Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,I don't ask people their vaccination status. That's a personal decision. We should all be happy and enjoy the holiday season with all of our friends and family.,neutral,1,4,4,4,2024-12-16T06:46:27.025Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,"I keep forgetting, when it's vaccination location selection time, that I usually sleep on my left side (and arm) a lot more than my right.  Hence this 3am tweet.",favoring,1,3,4,4,2024-12-16T06:46:55.168Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,As a former fetus I oppose,against,1,3,3,4,2024-12-16T06:47:30.457Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,"Note them where? On their talk page, or by adding them to the list you created at ArbCom so a clerk can notify them?",impolite,0,2,5,5,2024-12-16T06:48:20.073Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,On my bday I'm always so grateful to my bio parents who gave me up for,against,1,1,4,4,2024-12-16T06:48:53.456Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,Do  you think that it is safe to go to a large outdoor party where people need to show proof of vaccination  (not booster) or proof of a recent negative COVID test?,favoring,0,3,4,4,2024-12-16T06:49:09.696Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,Holy shit bro,negative,1,3,5,5,2024-12-16T06:49:26.204Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,"Thank you for your support.  My reaction to the vaccine. is not fun, by a long shot.  Some people are lucky and only have a sore arm.  But other people do have reactions.  We don't know if the booster will truly help us. Getting the shot is risky for some peole.  I wish you luck.",neutral,0,5,4,4,2024-12-16T06:49:45.281Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,"The ambitious goal to fully vaccinate the entire adult population is proving difficult. People are not returning to receive their second dose, and motivating them poses complex challenges.",neutral,1,5,4,4,2024-12-16T06:50:01.024Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,I've also heard that intriguing but also kinda scary,negative,0,2,3,4,2024-12-16T06:50:38.145Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,Very nice. How could I doubt you?,polite,1,5,4,4,2024-12-16T06:52:02.508Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,When is abortion a responsible choice? When a woman chooses it to be,favoring,1,3,4,4,2024-12-16T06:52:28.389Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,"Thanks, I didn't notice the earlier discussion. Would you consider (if you haven't done so yet) adding some indication on either page that these are the same user?",polite,1,4,4,4,2024-12-16T06:52:45.576Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,It's crazy how you can tell someone what you're going through 1000x and they just dismiss it,not sarcastic,1,4,4,4,2024-12-16T06:53:01.832Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,I just know the government is gonna lock us all down in spite because they can't have their Xmas party,not sarcastic,0,4,4,4,2024-12-16T06:53:20.148Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,"The proper title of this image should be Eszopiclone.svg, since it depicts the S enantiomer. Could you change the title so I can upload an image of the racemic compound instead?",polite,1,5,5,5,2024-12-16T06:53:58.401Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,I love my friends,not sarcastic,1,5,5,5,2024-12-16T06:54:37.200Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,I will never look at Michelle Obama the same way. My sides will be sore tomorrow... Worth breaking the Internet for!,neutral,0,1,3,4,2024-12-16T06:55:01.236Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,I just found that Barcelona and Real Madrid are playing on Sunday... I need sleeping pills...,neutral,0,2,4,3,2024-12-16T06:55:25.837Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,"Wikipedia is not IMDb, which can easily be used (and is more suited) to providing complete soundtrack listings for pretty much every movie ever made. Would you care to address any of the other points I've brought up?",impolite,0,3,4,4,2024-12-16T06:56:00.181Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,Drinks last night was a bit messy. May get some more beers tonight. Not sure though.,not sarcastic,1,4,3,3,2024-12-16T06:56:33.281Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,I'm sorry that's what you read because it isn't what I said.,negative,0,1,4,4,2024-12-16T06:56:49.061Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,"Thank you! Now get rid of all mandates, including vax for state and other workers, and all mask mandates, which are unlawful and violate human rights. And they do nothing to protect anyone from any virus infection.",against,1,2,4,4,2024-12-16T06:57:05.557Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,tomorrow I've to wake up early so Zayn's erformance on VMA better be true otherwise u'll regret for playing with my emotions and sleep,positive,0,4,3,4,2024-12-16T06:57:21.640Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,All the ladies can stay at my place.,positive,1,4,5,5,2024-12-16T06:57:33.442Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,It's because the polio vaccine actually works. That's why there was no skepticism unlike today. And yeah can confirm fully vaccinated people die from covid. I see it everyday in the hospital I work in but you probably know more than I do.,favoring,0,4,4,4,2024-12-16T06:57:59.045Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,"They started seeling alcohol a while ago, when she called her mafia friend to get help for the speakeasy.",neutral,0,3,4,3,2024-12-16T06:58:18.196Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,One day I'm gonna set an abortion clinic on fire. Anyone wanna join?,against,1,4,4,3,2024-12-16T06:58:37.946Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,Papa Johns in my area basically gives away their pizza. I can smell the desperation in the store,neutral,0,2,4,4,2024-12-16T06:58:54.747Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,Sunday Oliseh reacts to Super Eagles goallessdraw with Tanzania via,neutral,0,3,4,4,2024-12-16T06:59:19.760Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,"I'd like to thank my current employer for making me feel accepted and valued. It's particularly nice that, whenever I have some suggestions for them, that they seriously consider them and don't just automatically put their fingers in their ears and shout 'I CAN'T HEAR YOU'. Metaphorically.",sarcastic,0,2,3,5,2024-12-16T07:00:02.854Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,"making us look like punks, disappointing",negative,1,4,4,4,2024-12-16T07:00:17.640Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,"Ashley Bloomfield ""we need to ensure that COSUMERS are well informed of this rare side effect and know when to seek help."" -thank you for informing me of this serious side effect, I will say NO to the vaccine.",against,0,3,4,4,2024-12-16T07:00:30.044Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,Could you please block me indefinitely. If you can't then what do I need to do to get blocked indefinitely?,impolite,0,3,3,4,2024-12-16T07:00:59.973Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,Based on what? Don't you think a little discussion is in order before doing this?,impolite,1,2,4,4,2024-12-16T07:01:14.849Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,You look fantastic in that new dress.  It shows off your figure.,sarcastic,0,2,4,4,2024-12-16T07:01:34.572Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,Is a tough one for sure but has increased vaccination rates in Singapore. There is not a pandemic of smoking or not wearing seatbelts. In fact behaviour around both is improving. Vaccinating is not exactly hard. You hardly feel the prick on your arm.,favoring,0,3,4,3,2024-12-16T07:01:50.988Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,Lmao I hope I'm not the only one who gets this,positive,1,4,4,4,2024-12-16T07:02:13.525Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,"thanks for your input, it was such a pleasure interacting with you, now that the overlapping projects assessment are done, we need never interact again. projects opting out of policy, how charming, some projects are more equal than others, can i take a vote on SI project opting out of copyright vios?",polite,0,5,5,5,2024-12-16T07:02:25.164Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,Sadly enough I was thinking the same.,negative,1,4,4,4,2024-12-16T07:04:34.040Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,I'm not certain that the sun actually bothered rising today. We were encased in mirky twilight all day.,neutral,0,4,4,4,2024-12-16T07:04:43.716Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,It's crazy to treat ppl this way. Washington University came out and said natural immunity could last a lifetime. No I.D to vote but vaccine card to exercise,against,1,4,4,5,2024-12-16T07:05:03.067Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,"Um, you know that the last couple of replies have been from someone other than Esprqii? Right?",impolite,0,2,4,4,2024-12-16T07:05:19.150Z
63f0e61bbeb61d5ced623832,2024-12-16T06:39:21.905Z,Imagine having to pretend you didn't edit your link. The inferiority is dripping off you.,neutral,0,1,3,3,2024-12-16T07:05:45.755Z
